generation,coverage,new_elites,gen_best_reward,gen_mean_reward,best_ever_reward,best_search_reward,mean_archive_reward,archive_reward_sum
67,25,13,4.700000286102295,-3.6265623569488525,16.30000114440918,9.600000381469727,1.392000037431717,34.80000093579292
68,25,12,10.90000057220459,-0.8812499642372131,16.30000114440918,10.90000057220459,2.480000066757202,62.000001668930054
69,25,13,4.800000190734863,-1.767187476158142,16.30000114440918,10.90000057220459,1.636000056862831,40.90000142157078
70,25,11,4.599999904632568,-2.046875,16.30000114440918,4.599999904632568,0.9000000196695328,22.50000049173832
71,25,13,7.0,-1.678125023841858,16.30000114440918,7.0,0.5360000059008598,13.400000147521496
72,25,13,11.0,4.0234375,16.30000114440918,11.0,3.8000000500679016,95.00000125169754
73,26,13,6.599999904632568,-1.4375,16.30000114440918,6.700000286102295,1.5307692412573557,39.80000027269125
74,26,12,6.0,-0.14687496423721313,16.30000114440918,6.5,1.7384615491789122,45.200000278651714
75,26,11,12.199999809265137,2.5093750953674316,16.30000114440918,12.199999809265137,3.103846157972629,80.70000010728836
76,26,14,5.300000190734863,-2.3218750953674316,16.30000114440918,5.599999904632568,1.4500000081383264,37.70000021159649
77,26,14,5.700000286102295,-1.3234375715255737,16.30000114440918,5.700000286102295,0.9115384673843017,23.700000151991844
78,26,12,12.40000057220459,2.3515625,16.30000114440918,12.40000057220459,2.9884615609279046,77.70000058412552
79,26,13,11.90000057220459,0.20625001192092896,16.30000114440918,11.90000057220459,2.5307692816624274,65.80000132322311
80,26,14,8.699999809265137,0.22187501192092896,16.30000114440918,8.699999809265137,2.7538461834192276,71.60000076889992
81,26,13,12.300000190734863,0.25468748807907104,16.30000114440918,12.300000190734863,2.865384637449796,74.5000005736947
82,26,12,5.0,-3.5234375,16.30000114440918,7.0,0.6192307681418382,16.099999971687794
83,26,12,8.600000381469727,-2.0406250953674316,16.30000114440918,8.600000381469727,0.41153847024990964,10.70000022649765
84,26,11,0.800000011920929,-3.9406251907348633,16.30000114440918,8.600000381469727,-0.557692312850402,-14.50000013411045
85,26,16,10.40000057220459,-1.3640624284744263,16.30000114440918,10.40000057220459,0.8461538765292901,22.000000789761543
86,26,12,9.0,-0.203125,16.30000114440918,9.0,1.1192307770252228,29.100000202655792
87,26,12,12.5,1.4203126430511475,16.30000114440918,12.5,2.4615384738605757,64.00000032037497
88,26,14,9.90000057220459,-0.36406251788139343,16.30000114440918,9.90000057220459,1.3692308142781258,35.60000117123127
89,26,13,6.400000095367432,0.7093750238418579,16.30000114440918,6.0,1.4038461819291115,36.5000007301569
90,26,9,5.300000190734863,-0.7671875953674316,16.30000114440918,5.599999904632568,0.8307692465873865,21.60000041127205
91,26,10,13.5,1.693750023841858,16.30000114440918,13.5,2.380769276848206,61.90000119805336
92,26,10,4.800000190734863,-3.245312452316284,16.30000114440918,13.5,1.0653846281079145,27.70000033080578
93,26,14,1.2000000476837158,-3.3796873092651367,16.30000114440918,13.5,0.12692306763850725,3.2999997586011887
94,26,13,10.300000190734863,2.020312547683716,16.30000114440918,13.5,2.300000080695519,59.800002098083496
95,26,10,7.700000286102295,-1.829687476158142,16.30000114440918,7.700000286102295,1.0884615970918765,28.30000152438879
96,26,18,7.800000190734863,-1.5640623569488525,16.30000114440918,7.800000190734863,0.611538481253844,15.900000512599945
97,26,9,8.199999809265137,-0.5750000476837158,16.30000114440918,8.199999809265137,1.0961538438613598,28.499999940395355
98,26,11,9.90000057220459,0.8250000476837158,16.30000114440918,9.90000057220459,1.5576923386408732,40.500000804662704
99,26,16,12.600000381469727,2.0,16.30000114440918,12.600000381469727,3.6692308279184194,95.4000015258789
100,26,11,7.300000190734863,-1.7484374046325684,16.30000114440918,7.700000286102295,2.257692359960996,58.7000013589859
101,26,12,7.900000095367432,1.037500023841858,16.30000114440918,7.900000095367432,2.4846154359670787,64.60000133514404
102,26,11,10.199999809265137,1.4265625476837158,16.30000114440918,10.199999809265137,2.6615385066431303,69.20000117272139
103,26,13,10.199999809265137,-1.287500023841858,16.30000114440918,10.199999809265137,1.6269230808203037,42.300000101327896
104,26,13,8.0,0.8890625238418579,16.30000114440918,8.0,1.9730769602152018,51.300000965595245
105,26,11,6.900000095367432,-1.8453125953674316,16.30000114440918,7.5,1.4692307745034878,38.20000013709068
106,26,11,9.600000381469727,0.8968749642372131,16.30000114440918,9.600000381469727,2.684615426338636,69.80000108480453
